"SDRs per currency unit for the period  January 01, 1994 - August 06, 2024",,,,,,,
,,,,,,,
Date,Chinese yuan   (CNY)                     ,Euro   (EUR)                     ,Japanese yen   (JPY)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,,
15-Jun-2010,,0.834521,0.00743634,1.00356,0.680797,,
16-Jun-2010,,0.834962,0.00743526,1.00737,0.680103,,
17-Jun-2010,0.0993125,0.838305,0.0074269,1.00593,0.678076,,
18-Jun-2010,0.099235,0.838236,0.00745518,1.00403,0.677527,,
21-Jun-2010,0.0992533,0.839679,0.00746724,1.00652,0.677652,,
22-Jun-2010,0.100029,0.833537,0.00747657,1.00177,0.679994,,
23-Jun-2010,0.0996123,0.83244,0.00749591,1.01194,0.67838,,
24-Jun-2010,0.0994104,0.830119,0.00753042,1.01433,0.676985,,
25-Jun-2010,0.0998206,0.833216,0.00755734,1.01011,0.677742,,
28-Jun-2010,0.0995522,0.833944,0.00756588,1.01724,0.67586,,
29-Jun-2010,0.0998368,0.826905,0.00763661,1.02051,0.677902,,
30-Jun-2010,0.0995715,0.82974,0.00763183,1.01596,0.67618,,
1-Jul-2010,0.0994729,0.832144,0.00762888,1.01068,0.675003,,
2-Jul-2010,0.0989663,0.840967,0.00761764,1.01803,0.6702,,
6-Jul-2010,0.0987196,0.841812,0.00764823,1.01675,0.66922,,
7-Jul-2010,0.0986294,0.840129,0.00764023,1.01154,0.66852,,
8-Jul-2010,0.0986466,0.846331,0.00756659,1.01159,0.668508,,
9-Jul-2010,0.0986579,0.844704,0.0075487,1.01368,0.668437,,
12-Jul-2010,0.0990781,0.843502,0.00753185,1.00701,0.670937,,
13-Jul-2010,0.098867,0.842548,0.00755566,1.0106,0.670338,,
14-Jul-2010,0.0984583,0.847422,0.00749976,1.01873,0.667104,,
15-Jul-2010,0.0980938,0.852417,0.00753398,1.02,0.664497,,
16-Jul-2010,0.0976067,0.859265,0.0075791,1.01525,0.660973,,
19-Jul-2010,0.0975206,0.856704,,1.01043,0.66119,,
20-Jul-2010,0.0976817,0.850785,0.00761378,1.00493,0.662399,,
21-Jul-2010,0.0979223,0.850963,0.00760955,1.01402,0.663933,,
22-Jul-2010,0.0976305,0.851327,0.00765909,1.01252,0.662511,,
23-Jul-2010,0.0975014,0.852443,0.00760601,1.02046,0.660962,,
26-Jul-2010,0.0975613,0.855064,0.00754594,1.02395,0.661251,,
27-Jul-2010,0.0974074,0.859992,0.0075898,1.02416,0.659857,,
28-Jul-2010,0.0973869,0.85765,0.00752722,1.02882,0.660137,,
29-Jul-2010,0.0969479,0.85887,0.00753648,1.02816,0.657181,,
30-Jul-2010,0.0972012,0.857943,0.00761316,1.02574,0.658538,,
2-Aug-2010,0.0969437,0.858525,0.00758595,1.03814,0.656716,,
3-Aug-2010,0.0962898,0.862133,0.00754738,1.04048,0.652094,,
4-Aug-2010,0.0963242,0.861373,0.00762876,1.03924,0.652259,,
5-Aug-2010,0.0963414,0.860956,0.00758016,1.03923,0.653031,,
6-Aug-2010,0.0965591,0.861704,0.00759753,1.03782,0.653995,,
9-Aug-2010,0.0962615,0.863494,0.00762667,1.04006,0.651546,,
10-Aug-2010,0.0966338,0.859747,0.00763258,1.03081,0.654646,,
11-Aug-2010,0.096872,0.854477,0.00769165,1.03022,0.656482,,
12-Aug-2010,0.0970977,0.844664,0.00773314,1.03011,0.66041,,
13-Aug-2010,0.0972075,0.846463,0.0076812,1.03111,0.661351,,
16-Aug-2010,0.0971412,0.847635,0.00770429,1.03045,0.661182,,
17-Aug-2010,0.0970232,0.848186,0.00773217,1.03088,0.659554,,
18-Aug-2010,0.0970991,0.849119,0.00771328,1.03101,0.659254,,
19-Aug-2010,0.0972528,0.847596,0.00770061,1.03196,0.660327,,
20-Aug-2010,0.0976863,0.84291,0.00776776,1.02666,0.663134,,
23-Aug-2010,0.0974639,0.841827,0.00776297,1.03088,0.662647,,
24-Aug-2010,0.0976332,0.837239,0.00781514,1.02273,0.663896,,
25-Aug-2010,0.0975511,0.836767,0.00786038,1.02312,0.663416,,
26-Aug-2010,0.0972783,0.840138,0.00780808,1.02831,0.661891,,
27-Aug-2010,0.0973318,0.84143,0.00784666,1.02708,0.661866,,
30-Aug-2010,0.0974105,0.841546,0.00771582,,0.662635,,
31-Aug-2010,0.0973099,0.84034,0.00786622,1.02087,0.662729,,
1-Sep-2010,0.0969066,0.845038,0.00782211,1.01629,0.660186,,
2-Sep-2010,0.0970472,0.845924,0.00784254,1.01626,0.65995,,
3-Sep-2010,0.0970899,0.846979,0.00782394,1.01632,0.659949,,
7-Sep-2010,,0.84233,0.00784897,1.0157,0.660962,,
8-Sep-2010,0.0973889,0.839702,0.00790981,1.0217,0.661339,,
9-Sep-2010,0.0974683,0.840463,0.00787093,1.0188,0.661001,,
10-Sep-2010,0.0977661,0.841304,0.00786139,1.02186,0.661143,,
13-Sep-2010,0.0977581,0.844808,0.0078426,1.01613,0.659955,,
14-Sep-2010,0.0977463,0.846295,0.00789682,1.0145,0.658595,,
15-Sep-2010,0.0978571,0.854792,0.00774222,1.0207,0.658089,,
16-Sep-2010,0.0976211,0.857692,0.00767948,1.02401,0.655828,,
17-Sep-2010,0.0976499,0.85665,0.00764492,1.02719,0.655934,,
20-Sep-2010,0.0977272,0.857454,,1.02371,0.655847,,
21-Sep-2010,0.0978257,0.859889,0.00766105,1.01705,0.655403,,
22-Sep-2010,,0.868096,0.0076556,1.01717,0.649578,,
23-Sep-2010,,0.866154,,1.01984,0.650119,,
24-Sep-2010,,0.869875,0.00767096,1.01866,0.64858,,
27-Sep-2010,0.0964261,0.871962,0.0076777,1.02517,0.647,,
28-Sep-2010,0.0965021,0.870937,0.00768475,1.0261,0.647056,,
29-Sep-2010,0.0962437,0.876844,0.00767382,1.01761,0.644217,,
30-Sep-2010,0.0958941,0.877015,0.00770499,1.02263,0.642596,,
1-Oct-2010,,0.880587,0.0076832,1.01512,0.641547,,
4-Oct-2010,,0.880193,0.00770721,1.01641,0.642242,,
5-Oct-2010,,0.882999,0.00764658,1.01692,0.640783,,
6-Oct-2010,,0.885886,0.00768637,1.0158,0.639352,,
7-Oct-2010,,0.888725,0.00766928,1.01367,0.636167,,
8-Oct-2010,0.0954446,0.884961,0.00774379,1.01253,0.637856,,
12-Oct-2010,0.0956502,0.883519,0.00779478,1.01215,0.638704,,
13-Oct-2010,0.0953181,0.887317,0.00777145,1.00753,0.635705,,
14-Oct-2010,0.0950755,0.892638,0.00779596,1.01348,0.633032,,
15-Oct-2010,0.0951405,0.891349,0.00775504,1.01516,0.632656,,
18-Oct-2010,0.0955841,0.883822,0.0078232,1.01096,0.636026,,
19-Oct-2010,0.0956052,0.881822,0.00782633,1.00494,0.636281,,
20-Oct-2010,0.0955502,0.884104,0.00783775,1.00242,0.637836,,
21-Oct-2010,0.0951035,0.889025,0.00782112,1.00066,0.634293,,
22-Oct-2010,0.0953719,0.887168,0.00784201,0.999544,0.636693,,
25-Oct-2010,0.0949765,0.889241,0.00784853,0.997743,0.633769,,
26-Oct-2010,0.0951541,0.883785,0.00786223,1.00868,0.635268,,
27-Oct-2010,0.0953396,0.880543,0.00781306,1.01106,0.637936,,
28-Oct-2010,0.0951127,0.88286,0.00780404,1.01169,0.637122,,
29-Oct-2010,0.0950886,0.881609,0.0078955,1.01299,0.636219,,
1-Nov-2010,0.0947802,0.882835,0.00786047,1.0185,0.633947,,
2-Nov-2010,0.0947411,0.888818,0.00787059,1.01328,0.634055,,
3-Nov-2010,0.0946354,0.886154,,1.02103,0.632335,,
4-Nov-2010,0.0943593,0.896591,0.00778832,1.01826,0.629452,,
5-Nov-2010,0.0947215,0.888616,0.00780866,1.0249,0.63094,,
8-Nov-2010,0.0952282,0.883863,0.00781945,1.02416,0.635096,,
9-Nov-2010,0.0951697,0.883611,0.00782755,1.02491,0.63364,,
10-Nov-2010,0.0961229,0.879541,0.0078133,1.02709,0.638737,,
11-Nov-2010,0.0965643,0.876336,0.00777987,1.03171,0.639661,,
12-Nov-2010,0.0966227,0.87753,0.00776722,1.02755,0.640019,,
15-Nov-2010,0.0968627,0.875101,0.00776389,1.03116,0.642229,,
16-Nov-2010,0.096796,0.875418,0.00774286,1.02816,0.643122,,
17-Nov-2010,0.0971229,0.870563,0.00774305,1.02555,0.64577,,
18-Nov-2010,0.0966585,0.876607,0.00771677,1.02724,0.642344,,
19-Nov-2010,0.096514,0.876408,0.00767121,1.02921,0.64093,,
22-Nov-2010,0.0966454,0.875617,0.00768866,1.02691,0.641619,,
23-Nov-2010,0.0969345,0.869566,,1.02659,0.644314,,
24-Nov-2010,0.0974376,0.86547,0.00779653,1.02301,0.648827,,
29-Nov-2010,0.0979031,0.858452,0.00776473,1.01805,0.653014,,
30-Nov-2010,0.0981702,0.851894,0.00778852,1.01771,0.655404,,
1-Dec-2010,0.0978671,0.857216,0.00781462,1.01977,0.653615,,
2-Dec-2010,0.097935,0.859203,0.00776621,1.01805,0.653138,,
3-Dec-2010,0.0977072,0.862022,0.00777514,1.01697,0.650779,,
6-Dec-2010,0.0976754,0.862786,0.0078389,1.0178,0.649688,,
7-Dec-2010,0.0972172,0.864754,0.00783446,1.02162,0.647126,,
8-Dec-2010,0.097715,0.859238,0.0077585,1.02725,0.650938,,
9-Dec-2010,0.0977629,0.861063,0.00777137,1.02553,0.651629,,
10-Dec-2010,0.0975992,0.860926,0.00776457,1.02987,0.65005,,
13-Dec-2010,0.0975865,0.862646,0.00772966,1.02468,0.650219,,
14-Dec-2010,0.09704,0.867386,0.00773565,1.02363,0.645617,,
15-Dec-2010,0.097606,0.868031,0.00774865,1.01799,0.649724,,
16-Dec-2010,0.0977934,0.862649,0.00773375,1.01748,0.651646,,
17-Dec-2010,0.097782,0.863438,0.00776207,1.01386,0.65116,,
20-Dec-2010,0.097987,0.858261,0.00778277,1.01572,0.652819,,
21-Dec-2010,0.0980798,0.859261,0.00780571,1.0106,0.653182,,
22-Dec-2010,0.0981712,0.85662,0.00779885,1.00969,0.65331,,
23-Dec-2010,0.0983726,0.85418,,1.00581,0.653843,,
27-Dec-2010,0.0984591,0.857561,0.0078702,,0.652833,,
28-Dec-2010,0.098495,0.861038,0.00790873,,0.652549,,
29-Dec-2010,0.0984553,0.856779,0.00792512,1.00418,0.652237,,
30-Dec-2010,0.0980441,0.862318,0.0079722,1.00225,0.649336,,
3-Jan-2011,,0.863491,,,0.646907,,
4-Jan-2011,0.0976619,0.867893,0.00787659,1.00932,0.646668,,
5-Jan-2011,0.0979321,0.857842,0.00791468,1.01243,0.649241,,
6-Jan-2011,0.0984376,0.854656,0.00784497,1.01089,0.652858,,
7-Jan-2011,0.0988467,0.849929,0.00786942,1.01275,0.655759,,
10-Jan-2011,0.0989194,0.84685,,1.01848,0.65632,,
11-Jan-2011,0.0989131,0.848046,0.00788352,1.02004,0.654963,,
12-Jan-2011,0.0990267,0.849529,0.00786033,1.02175,0.654844,,
13-Jan-2011,0.0985868,0.858784,0.00783058,1.026,0.650643,,
14-Jan-2011,0.0980932,0.862873,0.00781142,1.02441,0.646395,,
18-Jan-2011,0.0978618,0.86219,0.00781506,1.03126,0.644821,,
19-Jan-2011,0.0976723,0.86913,0.00782578,1.02917,0.643514,,
20-Jan-2011,0.097578,0.866079,0.0078256,1.02795,0.642873,,
21-Jan-2011,0.0976309,0.86974,0.00774721,1.02463,0.643251,,
24-Jan-2011,0.0975314,0.872026,0.00776327,1.02438,0.642566,,
25-Jan-2011,0.0973681,0.872144,0.00778201,1.01282,0.641471,,
26-Jan-2011,0.0971523,0.875611,0.00780037,1.01501,0.64002,,
27-Jan-2011,0.0970551,0.876946,0.00778284,1.02048,0.63936,,
28-Jan-2011,0.0969612,0.876432,0.00772806,1.01797,0.639265,,
31-Jan-2011,0.0971652,0.876604,0.00780294,1.01739,0.640231,,
1-Feb-2011,0.0967653,0.876601,0.00777001,1.02668,0.637296,,
2-Feb-2011,,0.878067,0.00780542,1.03068,0.636142,,
3-Feb-2011,,0.875381,0.00780098,1.03269,0.636872,,
4-Feb-2011,,0.871826,0.00784005,1.03096,0.639591,,
7-Feb-2011,,0.869607,0.00780292,1.03329,0.641634,,
8-Feb-2011,,0.871579,0.00776792,1.03055,0.639222,,
9-Feb-2011,0.0972454,0.873901,0.00777609,1.02842,0.640361,,
10-Feb-2011,0.0972467,0.871146,0.00775912,1.02816,0.64036,,
11-Feb-2011,0.0975622,0.870191,,1.02867,0.643442,,
14-Feb-2011,0.0976681,0.866158,0.00774688,1.03121,0.644463,,
15-Feb-2011,0.0974692,0.868159,0.0077162,1.03588,0.642605,,
16-Feb-2011,0.0976743,0.869009,0.00768041,1.03316,0.643234,,
17-Feb-2011,0.097626,0.871066,0.0076858,1.03532,0.642379,,
18-Feb-2011,0.0975646,0.874567,0.00770641,1.04002,0.64179,,
22-Feb-2011,0.0972583,0.87426,0.00770058,1.03309,0.639687,,
23-Feb-2011,0.0969173,0.87602,0.00770051,1.03635,0.637987,,
24-Feb-2011,0.0968557,0.877701,0.00775541,1.0295,0.637262,,
25-Feb-2011,0.0968898,0.876802,0.00777447,1.02551,0.637118,,
28-Feb-2011,0.0966827,0.879438,0.007781,1.03201,0.635708,,
1-Mar-2011,0.0967595,0.878949,0.00775989,1.03484,0.635768,,
2-Mar-2011,0.096675,0.877566,0.00775666,1.03689,0.635503,,
3-Mar-2011,0.0966265,0.879181,0.00775645,1.03324,0.634788,,
4-Mar-2011,0.0964854,0.884356,0.00769528,1.03218,0.633629,,
7-Mar-2011,0.0962768,0.886664,0.00767351,1.03153,0.632067,,
8-Mar-2011,0.0966321,0.882171,0.00771729,1.0274,0.634747,,
9-Mar-2011,0.096529,0.883953,0.00766034,1.02954,0.634659,,
10-Mar-2011,0.0968875,0.879697,0.00768748,1.02963,0.636677,,
11-Mar-2011,0.0970312,0.87869,0.00770321,1.02039,0.63798,,
14-Mar-2011,0.0965112,0.884426,0.00771397,1.0212,0.634088,,
15-Mar-2011,0.0967376,0.882138,0.00776253,1.01766,0.635363,,
16-Mar-2011,0.0964019,0.883843,0.00783786,1.01885,0.633534,,
17-Mar-2011,0.0959744,0.882891,0.0079603,1.01686,0.630456,,
18-Mar-2011,0.0960338,0.891087,0.00775689,1.01917,0.630635,,
21-Mar-2011,0.0959029,0.893413,,1.02383,0.62943,,
22-Mar-2011,0.0956614,0.891686,0.00775602,1.02753,0.627462,,
23-Mar-2011,0.0959735,0.889997,0.007768,1.02435,0.629596,,
24-Mar-2011,0.0960146,0.8902,0.00778281,1.01968,0.630096,,
25-Mar-2011,0.0961013,0.889572,0.00778064,1.01493,0.630232,,
28-Mar-2011,0.0964581,0.88814,0.00774427,1.01125,0.632939,,
29-Mar-2011,0.0963983,0.889835,0.00774313,1.01123,0.632614,,
30-Mar-2011,0.0965195,0.891943,0.00767685,1.01614,0.633033,,
31-Mar-2011,0.0961982,0.896055,0.00758708,1.01494,0.630714,,
1-Apr-2011,0.0965211,0.894381,0.00757817,1.01487,0.632474,,
4-Apr-2011,,0.898712,0.00749903,1.01869,0.631118,,
5-Apr-2011,,0.894936,0.00749317,1.02545,0.631749,,
6-Apr-2011,0.0961318,0.900364,0.0073813,1.02717,0.629625,,
7-Apr-2011,0.0962405,0.89976,0.00738513,1.02934,0.629952,,
8-Apr-2011,0.0959722,0.904167,0.00737519,1.02635,0.62785,,
11-Apr-2011,0.0957976,0.904328,0.007397,1.02475,0.626526,,
12-Apr-2011,0.095755,0.906721,0.00746867,1.01901,0.626621,,
13-Apr-2011,0.0957163,0.90681,0.0074531,1.01806,0.625688,,
14-Apr-2011,0.0959531,0.902868,0.00751016,1.02174,0.626948,,
15-Apr-2011,,0.904267,0.00748105,1.02304,0.62579,,
18-Apr-2011,0.0962095,0.896961,0.00757497,1.0225,0.628344,,
19-Apr-2011,0.0961617,0.898706,0.00762132,1.02388,0.628378,,
20-Apr-2011,0.0955746,0.905801,0.00753496,1.02187,0.624045,,
21-Apr-2011,0.0952577,0.906172,0.0075774,1.02845,0.621347,,
22-Apr-2011,0.0955531,,0.00760643,,0.622586,,
25-Apr-2011,0.0954803,,0.00756977,,0.622159,,
26-Apr-2011,0.0953295,0.908141,0.0075971,1.0247,0.621291,,
27-Apr-2011,0.0953037,0.909987,0.00761213,1.02848,0.620389,,
28-Apr-2011,0.0949118,0.913398,0.0075239,1.0283,0.617411,,
29-Apr-2011,0.0949252,0.916742,,,0.616919,,
2-May-2011,,0.914054,0.00755907,,0.616064,,
3-May-2011,0.0951209,0.913855,,1.01915,0.618305,,
4-May-2011,0.0948989,0.918169,,1.01873,0.616966,,
5-May-2011,0.0947946,0.913138,,1.01712,0.616402,,
6-May-2011,0.09567,0.901794,0.00772527,1.02188,0.621884,,
9-May-2011,0.0961653,0.899753,0.00775383,1.02293,0.624959,,
10-May-2011,0.0963663,0.898666,0.00779451,1.02241,0.625899,,
11-May-2011,0.0962116,0.897133,0.00772404,1.02954,0.624875,,
12-May-2011,0.096827,0.890824,0.00776109,1.02319,0.629424,,
13-May-2011,0.0964455,0.895442,0.00774626,1.01954,0.62706,,
16-May-2011,0.0968575,0.891626,0.00778316,1.0196,0.630436,,
17-May-2011,0.0966336,0.891585,0.00772926,1.02314,0.629162,,
18-May-2011,0.0965679,0.894033,0.00771998,1.0162,0.628406,,
19-May-2011,0.0966187,0.896534,0.00769636,1.01815,0.628485,,
20-May-2011,0.0967122,0.894746,0.00769423,1.02019,0.628465,,
23-May-2011,0.0974247,0.887804,0.00772434,1.0211,0.633241,,
24-May-2011,0.0970776,0.889541,0.00771755,1.02068,0.631373,,
25-May-2011,0.0972934,0.889036,0.00770623,1.02553,0.631911,,
26-May-2011,0.0969756,0.891982,0.00767774,1.02684,0.629575,,
27-May-2011,0.0967293,0.895491,0.00775005,1.03027,0.627754,,
31-May-2011,0.0963374,0.898631,0.00772665,1.03094,0.6247,,
1-Jun-2011,0.0964088,0.900624,0.00768391,1.0262,0.625086,,
2-Jun-2011,0.096097,0.901632,0.00770272,1.02141,0.623535,,
3-Jun-2011,0.0961328,0.903157,0.00772853,1.01661,0.623383,,
6-Jun-2011,,0.906016,0.00773494,1.01862,0.620729,,
7-Jun-2011,0.0956153,0.908043,0.0077255,1.01823,0.61974,,
8-Jun-2011,0.0957466,0.906266,0.00775972,1.0157,0.62039,,
9-Jun-2011,0.0957739,0.907386,0.00775643,1.01878,0.620902,,
10-Jun-2011,0.0961612,0.903396,0.00778764,1.01584,0.623634,,
13-Jun-2011,0.0963726,0.897672,0.00776581,1.0185,0.625381,,
14-Jun-2011,0.0962045,0.901002,0.00777577,1.02311,0.623617,,
15-Jun-2011,0.0967554,0.896017,0.00778126,1.0194,0.626936,,
16-Jun-2011,0.0973021,0.888315,0.00778934,1.01695,0.630547,,
17-Jun-2011,0.0968935,0.894809,0.00777792,1.01476,0.627056,,
20-Jun-2011,0.0970816,0.89407,0.00783141,1.01554,0.628079,,
21-Jun-2011,0.096719,0.899283,0.00780143,1.01353,0.625675,,
22-Jun-2011,0.0967651,0.901117,0.00779848,1.00934,0.625906,,
23-Jun-2011,0.0972063,0.894326,0.00782,1.0059,0.629275,,
24-Jun-2011,0.0971766,0.894639,0.00781542,1.00725,0.629141,,
27-Jun-2011,0.0972181,0.894186,0.00780033,1.00649,0.629487,,
28-Jun-2011,0.0971542,0.896747,0.0077852,1.00289,0.628811,,
29-Jun-2011,0.0967366,0.903092,0.00772341,1.00282,0.62606,,
30-Jun-2011,0.0965488,0.90306,0.00774065,1.00022,0.624825,,
1-Jul-2011,0.0965967,0.905262,0.00772929,1.00092,0.624836,,
5-Jul-2011,0.0966472,0.903558,0.00772819,1.00665,0.624824,,
6-Jul-2011,0.0969755,0.898565,0.00776224,1.00488,0.627577,,
7-Jul-2011,0.0970786,0.895294,0.00776485,1.00451,0.628409,,
8-Jul-2011,0.0972225,0.895933,0.00773964,1.00432,0.629078,,
11-Jul-2011,0.0975745,0.887489,0.00781816,1.00714,0.631395,,
12-Jul-2011,0.0979709,0.886493,0.00791345,1.00258,0.634342,,
13-Jul-2011,0.0974886,0.88804,0.0079444,1.00617,0.631024,,
14-Jul-2011,0.0971641,0.891984,0.00795024,1.01251,0.628069,,
15-Jul-2011,0.0972404,0.889508,0.00794648,1.01307,0.628805,,
18-Jul-2011,0.0975512,0.886185,,1.01421,0.630961,,
19-Jul-2011,0.0971212,0.889558,0.00794811,1.0125,0.628219,,
20-Jul-2011,0.0971089,0.891128,0.00792478,1.01231,0.627246,,
21-Jul-2011,0.0973054,0.893099,0.00796815,1.01549,0.62797,,
22-Jul-2011,0.0966321,0.896889,0.00792912,1.01636,0.623229,,
25-Jul-2011,0.0966986,0.896931,0.00795783,1.01532,0.623735,,
26-Jul-2011,0.0963727,0.899105,0.00796558,1.01908,0.621315,,
27-Jul-2011,0.0964519,0.897676,0.00798305,1.01829,0.621401,,
28-Jul-2011,0.0969028,0.890426,0.00801055,1.01918,0.624422,,
29-Jul-2011,0.0970471,0.891808,0.00806436,1.0177,0.625391,,
1-Aug-2011,0.096467,0.895515,0.00798506,1.02026,0.621238,,
2-Aug-2011,0.0971822,0.887096,0.00808312,1.01913,0.626038,,
3-Aug-2011,,0.891066,0.00806632,1.0218,0.623123,,
4-Aug-2011,0.0973236,0.891629,0.00788509,1.02353,0.626628,,
5-Aug-2011,0.0973285,0.887932,0.00791037,1.02211,0.627292,,
8-Aug-2011,0.0970959,0.888173,0.00799456,1.02529,0.624375,,
9-Aug-2011,0.0970184,0.8905,0.00807984,1.02139,0.624168,,
10-Aug-2011,0.0969847,0.89409,0.00807686,1.01152,0.622322,,
11-Aug-2011,0.0977584,0.884738,0.00815601,1.01142,0.625566,,
12-Aug-2011,0.097654,0.890215,0.00811525,1.01709,0.624712,,
15-Aug-2011,0.0975324,0.892481,0.00810026,1.01735,0.62372,,
16-Aug-2011,0.0973505,0.893641,0.00809776,1.01916,0.622313,,
17-Aug-2011,0.0969282,0.898011,0.00808738,1.02033,0.620302,,
18-Aug-2011,0.097197,0.893029,0.00810825,1.02528,0.621497,,
19-Aug-2011,0.0971722,0.895053,0.00812925,1.02727,0.622213,,
22-Aug-2011,0.0970078,0.894789,0.00808361,1.02398,0.620821,,
23-Aug-2011,0.0968639,0.896359,0.0080714,1.02416,0.619803,,
24-Aug-2011,0.0970468,0.894976,0.00807619,1.02389,0.62009,,
25-Aug-2011,0.0971867,0.896268,0.00807188,1.01694,0.621373,,
26-Aug-2011,0.0971823,0.895057,0.0080274,1.01413,0.621481,,
29-Aug-2011,0.0970488,0.898161,0.00807893,,0.619977,,
30-Aug-2011,0.0973794,0.895456,0.00808633,1.0149,0.621758,,
31-Aug-2011,0.0972905,0.897872,0.00811287,1.01196,0.621365,,
1-Sep-2011,0.0978064,0.892215,0.00811673,1.01207,0.624582,,
2-Sep-2011,0.0977819,0.890634,0.00812784,1.01309,0.624787,,
6-Sep-2011,0.098024,0.883759,0.00816071,1.00906,0.626824,,
7-Sep-2011,0.0984117,0.883594,0.0081544,1.0061,0.62952,,
8-Sep-2011,0.0985472,0.884221,0.00813762,1.0053,0.629608,,
9-Sep-2011,0.0992219,0.876338,0.0081796,1.01143,0.634246,,
12-Sep-2011,,0.870554,0.00822565,1.01106,0.637488,,
13-Sep-2011,0.099568,0.869263,0.00826916,1.00808,0.637056,,
14-Sep-2011,0.0994208,0.872816,0.00826503,1.00378,0.635746,,
15-Sep-2011,0.0992029,0.874173,0.00825975,1.00344,0.633688,,
16-Sep-2011,0.0993671,0.87229,0.00825432,1.00263,0.633932,,
19-Sep-2011,0.0997416,0.8687,,1.00192,0.63683,,
20-Sep-2011,0.0996116,0.872393,0.00831572,0.999212,0.636319,,
21-Sep-2011,0.0998567,0.868349,0.00834062,0.997366,0.636806,,
22-Sep-2011,0.100604,0.863274,0.00836179,0.989479,0.641935,,
23-Sep-2011,0.100463,0.861344,,0.989615,0.641358,,
26-Sep-2011,0.1005,0.864725,0.00835992,0.993985,0.640537,,
27-Sep-2011,0.100304,0.868433,0.00838193,0.995957,0.639541,,
28-Sep-2011,0.100063,0.867793,0.00831764,0.997857,0.636632,,
29-Sep-2011,0.100222,0.868723,0.00833742,0.997994,0.638063,,
30-Sep-2011,0.100766,0.864677,0.00835651,0.99864,0.640359,,
3-Oct-2011,,0.857059,0.00835195,0.998156,0.6431,,
4-Oct-2011,,0.85253,0.00843379,0.994564,0.646787,,
5-Oct-2011,,0.858011,0.00838763,0.995233,0.643331,,
6-Oct-2011,,0.853647,0.00838336,0.995503,0.643339,,
7-Oct-2011,,0.861978,0.00836557,0.995888,0.641639,,
11-Oct-2011,0.10054,0.868482,0.00832261,0.998687,0.638261,,
12-Oct-2011,0.0998168,0.873886,0.00827552,1.00079,0.634815,,
13-Oct-2011,0.0997532,0.872759,0.00824853,0.999219,0.635797,,
14-Oct-2011,0.0995419,0.876329,0.00824713,1.00079,0.634699,,
17-Oct-2011,0.0996574,0.874662,0.00821686,0.999867,0.634917,,
18-Oct-2011,0.0997862,0.869967,0.00827967,1.00133,0.636127,,
19-Oct-2011,0.0994035,0.875961,0.00825367,1.00094,0.633469,,
20-Oct-2011,0.0996305,0.875596,0.0082531,1.00129,0.634168,,
21-Oct-2011,0.0997852,0.876053,0.0082714,1.0045,0.634913,,
24-Oct-2011,0.0995473,0.876549,0.00829656,1.0075,0.632613,,
25-Oct-2011,0.099393,0.877391,0.00828166,1.00965,0.6304,,
26-Oct-2011,0.0993893,0.878355,0.00829521,1.00847,0.630685,,
27-Oct-2011,0.0990228,0.882382,0.00824242,1.00684,0.628567,,
28-Oct-2011,0.0989389,0.886677,0.00825447,1.00866,0.626184,,
31-Oct-2011,0.0997195,0.882841,0.00796157,1.0104,0.630556,,
1-Nov-2011,0.10063,0.867925,0.00815513,1.01289,0.636916,,
2-Nov-2011,0.100285,0.876562,0.00812565,1.01507,0.634776,,
3-Nov-2011,0.100351,0.873485,,1.0158,0.634201,,
4-Nov-2011,0.100313,0.872693,0.00811301,1.01532,0.633626,,
7-Nov-2011,0.100456,0.872624,0.0081265,1.01944,0.635005,,
8-Nov-2011,0.100362,0.875204,0.00813271,1.01917,0.634758,,
9-Nov-2011,0.100784,0.868459,0.00821229,1.0172,0.637027,,
10-Nov-2011,0.100733,0.868604,0.00820066,1.01501,0.637929,,
11-Nov-2011,0.100612,0.869569,0.00821466,1.01431,0.637047,,
14-Nov-2011,0.100487,0.868841,0.00824704,1.01412,0.636094,,
15-Nov-2011,0.100665,0.864128,0.0082825,1.01317,0.638581,,
16-Nov-2011,0.100804,0.863239,0.00830451,1.00965,0.640195,,
17-Nov-2011,0.100754,0.863155,0.00831157,1.00832,0.640323,,
18-Nov-2011,0.10028,0.865144,0.00827933,1.0121,0.63726,,
21-Nov-2011,0.100911,0.86267,0.00834321,1.00369,0.641009,,
22-Nov-2011,0.100579,0.865195,0.0083049,1.00071,0.639228,,
23-Nov-2011,0.101198,0.860231,,1.00134,0.642587,,
28-Nov-2011,0.101202,0.858933,0.00828922,1.00217,0.643492,,
29-Nov-2011,0.101167,0.857889,0.00822619,1.00488,0.643288,,
30-Nov-2011,0.101527,0.864809,0.00825771,1.00596,0.644514,,
1-Dec-2011,0.101157,0.864652,0.00825004,1.0068,0.640863,,
2-Dec-2011,0.10123,0.865902,0.00823974,1.00568,0.640887,,
5-Dec-2011,0.101381,0.863298,0.00823383,1.0042,0.642239,,
6-Dec-2011,0.101478,0.86083,0.00826409,1.00441,0.642698,,
7-Dec-2011,0.101556,0.860512,0.00827685,1.00371,0.643277,,
8-Dec-2011,0.101432,0.861265,0.00827117,1.00879,0.642256,,
9-Dec-2011,0.101362,0.85945,0.00826444,1.00901,0.642147,,
12-Dec-2011,0.101971,0.855279,0.00831223,1.00728,0.645445,,
